CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Cluster
16306.0,214,44,602.27,1,3,2,6,2
16308.0,38,4,2560.0,3,1,4,8,1
16309.0,92,44,686.67,2,3,3,8,4
16311.0,18,37,616.26,3,2,2,7,1
16313.0,3,16,274.15000000000003,4,1,1,6,1
16315.0,331,14,226.37,1,1,1,3,3
16316.0,64,156,2755.56,2,4,4,10,4
16317.0,120,69,1341.65,2,3,3,8,4
16318.0,35,19,328.15,3,2,2,7,1
16319.0,218,3,404.40000000000003,1,1,2,4,2
16320.0,172,56,1038.46,1,3,3,7,2
16321.0,72,16,230.70000000000002,2,1,1,4,4
16322.0,1,37,326.75,4,2,2,8,1
16323.0,196,1,207.50000000000003,1,1,1,3,2
16324.0,128,118,428.68,2,4,2,8,4
16325.0,44,20,510.54,3,2,2,7,1
16326.0,6,320,3085.96,4,4,4,12,1
16327.0,14,319,3844.22,4,4,4,12,1
16330.0,18,41,242.21,3,2,1,6,1
16332.0,28,154,1583.2,3,4,3,10,1
16333.0,8,45,26626.8,4,3,4,11,1
16337.0,37,10,151.05,3,1,1,5,1
16338.0,157,11,214.79999999999998,1,1,1,3,2
16339.0,284,20,109.95,1,2,1,4,3
16340.0,107,153,549.07,2,4,2,8,4
16341.0,25,84,1959.38,3,3,4,10,1
16342.0,75,15,322.41,2,1,2,5,4
16343.0,16,47,370.47999999999996,4,3,2,9,1
16344.0,158,2,101.10000000000001,1,1,1,3,2
16345.0,44,38,575.41,3,2,2,7,1
16347.0,11,92,887.65,4,3,3,10,1
16348.0,32,235,1469.45,3,4,3,10,1
16349.0,291,9,53.5,1,1,1,3,3
16350.0,21,60,1100.47,3,3,3,9,1
16351.0,333,8,153.9,1,1,1,3,3
16352.0,18,28,494.44,3,2,2,7,1
16353.0,4,94,6675.71,4,3,4,11,1
16354.0,63,39,395.8,2,2,2,6,4
16356.0,198,32,210.32000000000002,1,2,1,4,2
16357.0,33,34,658.88,3,2,3,8,1
16358.0,1,110,2024.95,4,4,4,12,1
16359.0,7,70,1460.3700000000001,4,3,3,10,1
16360.0,5,671,3411.69,4,4,4,12,1
16361.0,10,106,896.66,4,4,3,11,1
16362.0,32,90,652.07,3,3,3,9,1
16363.0,53,5,109.36000000000001,2,1,1,4,4
16364.0,12,53,707.04,4,3,3,10,1
16365.0,18,51,1540.42,3,3,3,9,1
16366.0,19,18,327.3,3,2,2,7,1
16367.0,37,130,804.49,3,4,3,10,1
16368.0,2,76,497.43,4,3,2,9,1
16369.0,18,118,1553.66,3,4,3,10,1
16370.0,82,228,1320.56,2,4,3,9,4
16372.0,33,97,367.93,3,3,2,8,1
16374.0,66,111,473.03000000000003,2,4,2,8,4
16376.0,9,128,977.52,4,4,3,11,1
16377.0,267,5,676.2,1,1,3,5,3
16378.0,247,23,362.95,1,2,2,5,3
16379.0,4,109,2131.9,4,4,4,12,1
16380.0,61,32,1780.59,2,2,4,8,4
16383.0,75,102,668.36,2,3,3,8,4
16384.0,90,33,584.5,2,2,2,6,4
16385.0,60,59,555.89,2,3,2,7,4
16386.0,29,88,317.2,3,3,2,8,1
16387.0,323,4,94.36,1,1,1,3,3
16389.0,53,35,1362.27,2,2,3,7,4
16392.0,270,45,221.19,1,3,1,5,3
16393.0,2,358,2941.05,4,4,4,12,1
16394.0,50,100,1412.06,3,3,3,9,4
16395.0,61,210,1486.9,2,4,3,9,4
16398.0,145,86,1631.15,1,3,4,8,2
16399.0,19,73,408.57,3,3,2,8,1
16400.0,95,29,303.93,2,2,2,6,4
16401.0,1,198,4061.24,4,4,4,12,1
16402.0,265,60,299.6,1,3,2,6,3
16403.0,302,15,161.04999999999998,1,1,1,3,3
16404.0,70,23,443.05,2,2,2,6,4
16405.0,302,5,167.25,1,1,1,3,3
16406.0,19,63,163.07,3,3,1,7,1
16407.0,13,172,2126.93,4,4,4,12,1
16409.0,36,232,2028.88,3,4,4,11,1
16411.0,19,45,214.65,3,3,1,7,1
16412.0,54,35,151.83,2,2,1,5,4
16413.0,57,31,262.2,2,2,1,5,4
16414.0,22,7,126.25,3,1,1,5,1
16415.0,44,54,210.35,3,3,1,7,1
16416.0,27,73,1026.99,3,3,3,9,1
16418.0,45,102,675.27,3,3,3,9,1
16419.0,113,52,959.48,2,3,3,8,4
16422.0,17,399,33805.69,4,4,4,12,1
16423.0,25,18,346.12,3,2,2,7,1
16424.0,191,6,82.56,1,1,1,3,2
16425.0,302,21,302.7,1,2,2,5,3
16426.0,2,372,1908.25,4,4,4,12,1
16427.0,263,9,241.06,1,1,1,3,3
16428.0,81,1,-2.95,2,1,1,4,4
16429.0,106,2,284.55,2,1,1,4,4
16430.0,57,6,300.85,2,1,2,5,4
16431.0,213,83,642.81,1,3,2,6,2
16432.0,64,8,287.4,2,1,1,4,4
16433.0,28,17,184.26,3,1,1,5,1
16434.0,29,109,1522.25,3,4,3,10,1
16438.0,6,132,798.35,4,4,3,11,1
16440.0,8,282,3640.67,4,4,4,12,1
16441.0,67,24,381.2,2,2,2,6,4
16442.0,2,174,616.79,4,4,2,10,1
16444.0,46,86,638.77,3,3,2,8,1
16445.0,34,63,230.51,3,3,1,7,1
16446.0,1,4,2.8999999999941792,4,1,1,6,1
16447.0,136,36,259.01,2,2,1,5,2
16448.0,198,20,188.89000000000001,1,2,1,4,2
16449.0,191,43,674.69,1,3,3,7,2
16450.0,150,11,311.92,1,1,2,4,2
16451.0,88,14,266.97,2,1,1,4,4
16454.0,45,3,-8.15,3,1,1,5,1
16455.0,64,99,1841.18,2,3,4,9,4
16456.0,99,111,2158.37,2,4,4,10,4
16457.0,218,9,208.36,1,1,1,3,2
16458.0,3,202,3482.7400000000002,4,4,4,12,1
16460.0,28,135,814.72,3,4,3,10,1
16461.0,178,33,151.42,1,2,1,4,2
16462.0,64,4,102.0,2,1,1,4,4
16463.0,21,85,1383.7,3,3,3,9,1
16464.0,20,236,1314.68,3,4,3,10,1
16466.0,34,148,1603.46,3,4,3,10,1
16468.0,74,2,74.9,2,1,1,4,4
16469.0,24,182,650.43,3,4,3,10,1
16470.0,52,171,757.44,2,4,3,9,4
16471.0,275,13,223.95000000000002,1,1,1,3,3
16473.0,165,19,314.86,1,2,2,5,2
16474.0,7,368,1811.47,4,4,4,12,1
16475.0,88,28,544.3,2,2,2,6,4
16477.0,64,146,2494.46,2,4,4,10,4
16478.0,25,17,331.0,3,1,2,6,1
16479.0,10,35,300.83,4,2,2,8,1
16480.0,76,53,769.29,2,3,3,8,4
16482.0,16,18,220.62,4,2,1,7,1
16483.0,192,19,139.35,1,2,1,4,2
16484.0,174,26,379.4,1,2,2,5,2
16485.0,77,42,363.65,2,2,2,6,4
16488.0,33,31,492.2,3,2,2,7,1
16491.0,47,39,731.5,3,2,3,8,1
16493.0,73,62,1329.66,2,3,3,8,4
16494.0,297,50,826.53,1,3,3,7,3
16495.0,3,97,684.41,4,3,3,10,1
16496.0,9,97,1562.22,4,3,3,10,1
16497.0,50,136,2965.69,3,4,4,11,4
16498.0,161,16,86.12,1,1,1,3,2
16499.0,360,22,319.1,1,2,2,5,3
16500.0,5,11,400.86,4,1,2,7,1
16503.0,107,86,1421.43,2,3,3,8,4
16504.0,25,86,484.38,3,3,2,8,1
16505.0,32,4,777.6,3,1,3,7,1
16506.0,20,3,90.30000000000001,3,1,1,5,1
16509.0,297,13,363.7,1,1,2,4,3
16510.0,372,13,248.1,1,1,1,3,3
16511.0,22,169,950.26,3,4,3,10,1
16513.0,5,35,874.59,4,2,3,9,1
16515.0,52,113,1627.13,2,4,4,10,4
16516.0,30,6,101.69999999999999,3,1,1,5,1
16517.0,277,17,162.7,1,1,1,3,3
16518.0,61,42,480.92,2,2,2,6,4
16519.0,25,13,215.07999999999998,3,1,1,5,1
16520.0,186,157,1036.6200000000001,1,4,3,8,2
16523.0,2,298,9295.67,4,4,4,12,1
16525.0,2,200,11895.57,4,4,4,12,1
16526.0,172,15,290.36,1,1,1,3,2
16527.0,81,14,228.06,2,1,1,4,4
16528.0,4,17,244.41,4,1,1,6,1
16529.0,190,30,455.25,1,2,2,5,2
16531.0,22,77,1244.59,3,3,3,9,1
16532.0,18,4,6748.8,3,1,4,8,1
16533.0,19,181,1026.94,3,4,3,10,1
16535.0,5,31,593.75,4,2,2,8,1
16536.0,107,56,539.02,2,3,2,7,4
16539.0,3,45,1388.81,4,3,3,10,1
16542.0,54,5,119.62,2,1,1,4,4
16545.0,165,3,339.3,1,1,2,4,2
16546.0,291,31,-95.93,1,2,1,4,3
16549.0,10,981,4154.64,4,4,4,12,1
16550.0,109,261,2266.25,2,4,4,10,4
16551.0,96,32,922.12,2,2,3,7,4
16552.0,243,17,379.73,1,1,2,4,2
16553.0,163,86,5664.57,1,3,4,8,2
16554.0,3,74,641.55,4,3,2,9,1
16555.0,35,17,285.89,3,1,1,5,1
16556.0,67,207,3313.79,2,4,4,10,4
16557.0,24,11,281.85,3,1,1,5,1
16558.0,1,474,8257.04,4,4,4,12,1
16560.0,21,58,816.51,3,3,3,9,1
16561.0,6,31,511.12,4,2,2,8,1
16563.0,54,19,1077.74,2,2,3,7,4
16565.0,364,3,173.7,1,1,1,3,3
16566.0,15,19,614.01,4,2,2,8,1
16567.0,194,35,865.6,1,2,3,6,2
16569.0,3,5,124.2,4,1,1,6,1
16570.0,9,133,3622.95,4,4,4,12,1
16571.0,3,106,1285.22,4,4,3,11,1
16572.0,127,58,999.7,2,3,3,8,4
16573.0,74,46,648.41,2,3,3,8,4
16574.0,71,28,451.44,2,2,2,6,4
16579.0,365,1,-30.599999999999998,1,1,1,3,3
16581.0,155,11,70.44,1,1,1,3,2
16582.0,113,6,313.62,2,1,2,5,4
16583.0,374,14,233.45,1,1,1,3,3
16584.0,80,31,908.03,2,2,3,7,4
16586.0,249,8,463.95,1,1,2,4,3
16587.0,232,13,225.15,1,1,1,3,2
16589.0,71,33,459.24,2,2,2,6,4
16591.0,69,10,213.5,2,1,1,4,4
16592.0,4,222,4073.28,4,4,4,12,1
16593.0,51,27,330.03,2,2,2,6,4
16594.0,75,53,181.09,2,3,1,6,4
16595.0,61,85,360.16,2,3,2,7,4
16596.0,16,12,250.15,4,1,1,6,1
16597.0,4,7,90.04,4,1,1,6,1
16598.0,277,11,140.7,1,1,1,3,3
16600.0,4,62,813.52,4,3,3,10,1
16601.0,41,31,244.79999999999998,3,2,1,6,1
16602.0,31,32,494.72999999999996,3,2,2,7,1
16603.0,75,34,482.47,2,2,2,6,4
16607.0,18,174,3038.67,3,4,4,11,1
16609.0,15,280,5450.96,4,4,4,12,1
16610.0,219,6,75.66,1,1,1,3,2
16611.0,186,11,120.99000000000001,1,1,1,3,2
16612.0,33,66,1187.66,3,3,3,9,1
16613.0,70,30,618.59,2,2,2,6,4
16614.0,183,26,506.19,1,2,2,5,2
16616.0,15,33,500.42,4,2,2,8,1
16617.0,236,5,151.85,1,1,1,3,2
16618.0,31,97,2630.64,3,3,4,10,1
16619.0,254,16,204.41,1,1,1,3,3
16620.0,4,9,178.96,4,1,1,6,1
16621.0,52,29,813.48,2,2,3,7,4
16623.0,246,5,129.45,1,1,1,3,3
16624.0,81,48,810.5699999999999,2,3,3,8,4
16625.0,275,23,333.08,1,2,2,5,3
16626.0,1,184,4379.65,4,4,4,12,1
16627.0,79,20,322.8,2,2,2,6,4
16628.0,30,119,2183.04,3,4,4,11,1
16629.0,74,64,417.73,2,3,2,7,4
16633.0,17,153,2878.15,4,4,4,12,1
16634.0,223,9,217.9,1,1,1,3,2
16637.0,32,72,1124.59,3,3,3,9,1
16638.0,23,95,1676.47,3,3,4,10,1
16639.0,25,52,1169.38,3,3,3,9,1
16641.0,106,12,231.10000000000002,2,1,1,4,4
16642.0,5,35,679.83,4,2,3,9,1
16643.0,246,27,487.51,1,2,2,5,3
16644.0,178,62,833.78,1,3,3,7,2
16647.0,170,14,214.06,1,1,1,3,2
16648.0,39,21,270.85999999999996,3,2,1,6,1
16650.0,72,24,518.42,2,2,2,6,4
16652.0,54,123,6654.26,2,4,4,10,4
16653.0,16,76,1166.92,4,3,3,10,1
16654.0,141,31,594.97,2,2,2,6,2
16655.0,18,261,3794.52,3,4,4,11,1
16656.0,22,80,8568.24,3,3,4,10,1
16657.0,10,208,933.62,4,4,3,11,1
16658.0,368,8,123.24,1,1,1,3,3
16659.0,189,2,39.12,1,1,1,3,2
16660.0,16,17,810.4499999999999,4,1,3,8,1
16665.0,362,9,135.39999999999998,1,1,1,3,3
16666.0,19,32,118.98,3,2,1,6,1
16667.0,68,53,570.13,2,3,2,7,4
16668.0,15,20,306.71999999999997,4,2,2,8,1
16669.0,24,161,1370.8700000000001,3,4,3,10,1
16670.0,17,262,4022.46,4,4,4,12,1
16671.0,28,6,1692.27,3,1,4,8,1
16672.0,2,117,8093.59,4,4,4,12,1
16674.0,55,98,319.61,2,3,2,7,4
16676.0,34,92,1558.72,3,3,3,9,1
16678.0,3,170,3013.83,4,4,4,12,1
16679.0,366,3,129.75,1,1,1,3,3
16680.0,43,10,183.7,3,1,1,5,1
16681.0,73,44,1770.34,2,3,4,9,4
16682.0,5,30,1028.0,4,2,3,9,1
16684.0,4,281,65892.08,4,4,4,12,1
16685.0,61,62,324.24,2,3,2,7,4
16686.0,47,588,3043.48,3,4,4,11,1
16688.0,1,62,1260.86,4,3,3,10,1
16689.0,76,16,303.26,2,1,2,5,4
16690.0,44,13,208.63,3,1,1,5,1
16692.0,256,3,1276.0,1,1,3,5,3
16693.0,69,60,482.01,2,3,2,7,4
16696.0,135,10,657.9000000000001,2,1,3,6,2
16697.0,241,21,112.75,1,2,1,4,2
16698.0,227,5,1998.0,1,1,4,6,2
16700.0,9,312,5040.0,4,4,4,12,1
16701.0,9,154,5150.2699999999995,4,4,4,12,1
16705.0,1,284,13946.130000000001,4,4,4,12,1
16706.0,37,123,531.35,3,4,2,9,1
16708.0,46,27,656.63,3,2,3,8,1
16709.0,85,79,3029.87,2,3,4,9,4
16710.0,19,402,2483.04,3,4,4,11,1
16711.0,3,22,1651.03,4,2,4,10,1
16712.0,9,447,3645.43,4,4,4,12,1
16713.0,19,632,6840.2300000000005,3,4,4,11,1
16714.0,219,94,911.53,1,3,3,7,2
16715.0,78,19,301.71999999999997,2,2,2,6,4
16716.0,267,3,319.8000000000001,1,1,2,4,3
16717.0,9,236,3278.36,4,4,4,12,1
16718.0,369,45,623.75,1,3,2,6,3
16719.0,15,203,1773.92,4,4,4,12,1
16720.0,26,27,155.24,3,2,1,6,1
16721.0,262,37,292.47,1,2,1,4,3
16722.0,17,228,4711.21,4,4,4,12,1
16723.0,91,43,589.15,2,3,2,7,4
16725.0,302,152,775.07,1,4,3,8,3
16726.0,26,185,1382.02,3,4,3,10,1
16727.0,364,46,272.82,1,3,1,5,3
16728.0,46,269,1054.67,3,4,3,10,1
16729.0,36,668,7076.28,3,4,4,11,1
16730.0,52,84,702.79,2,3,3,8,4
16732.0,32,28,603.75,3,2,2,7,1
16734.0,52,53,650.51,2,3,3,8,4
16735.0,79,128,2269.21,2,4,4,10,4
16737.0,53,1,417.59999999999997,2,1,2,5,4
16738.0,298,1,3.75,1,1,1,3,3
16739.0,172,16,312.55,1,1,2,4,2
16742.0,47,4,0.0,3,1,1,5,1
16743.0,29,193,2191.84,3,4,4,11,1
16744.0,11,242,1304.76,4,4,3,11,1
16745.0,87,358,7170.7,2,4,4,10,4
16746.0,5,452,6694.31,4,4,4,12,1
16747.0,25,45,826.96,3,3,3,9,1
16748.0,18,69,1515.9,3,3,3,9,1
16750.0,45,95,623.93,3,3,2,8,1
16751.0,31,25,1764.72,3,2,4,9,1
16752.0,373,9,207.5,1,1,1,3,3
16753.0,58,34,223.92000000000002,2,2,1,5,4
16754.0,372,2,2002.4,1,1,4,6,3
16755.0,114,176,1484.63,2,4,3,9,4
16756.0,215,13,239.4,1,1,1,3,2
16757.0,319,7,106.83000000000001,1,1,1,3,3
16758.0,65,22,369.34000000000003,2,2,2,6,4
16759.0,8,43,772.84,4,3,3,10,1
16761.0,97,13,316.62,2,1,2,5,4
16762.0,20,89,1501.38,3,3,3,9,1
16763.0,185,24,594.9,1,2,2,5,2
16764.0,4,718,2758.25,4,4,4,12,1
16765.0,294,1,34.0,1,1,1,3,3
16766.0,273,34,1145.6,1,2,3,6,3
16767.0,31,222,5580.6,3,4,4,11,1
16768.0,48,58,458.04,3,3,2,8,1
16769.0,260,40,380.39,1,2,2,5,3
16770.0,58,146,744.9,2,4,3,9,4
16771.0,33,255,2246.81,3,4,4,11,1
16773.0,57,26,171.59,2,2,1,5,4
16774.0,68,49,654.92,2,3,3,8,4
16775.0,10,158,1695.66,4,4,4,12,1
16776.0,60,76,388.28,2,3,2,7,4
16777.0,80,50,226.35,2,3,1,6,4
16778.0,74,16,245.94,2,1,1,4,4
16779.0,2,344,10454.05,4,4,4,12,1
16780.0,100,60,425.19,2,3,2,7,4
16781.0,365,19,294.65,1,2,2,5,3
16782.0,10,197,2242.25,4,4,4,12,1
16784.0,20,3,107.6,3,1,1,5,1
16788.0,123,155,597.48,2,4,2,8,4
16789.0,8,5,80.8,4,1,1,6,1
16790.0,4,95,1520.1200000000001,4,3,3,10,1
16791.0,29,322,1706.28,3,4,4,11,1
16792.0,282,12,110.38000000000001,1,1,1,3,3
16793.0,57,16,243.84,2,1,1,4,4
16794.0,1,287,1201.51,4,4,3,11,1
16795.0,365,66,414.88,1,3,2,6,3
16796.0,89,18,305.62,2,2,2,6,4
16800.0,11,164,1201.49,4,4,3,11,1
16801.0,163,121,867.83,1,4,3,8,2
16803.0,65,24,332.3,2,2,2,6,4
16804.0,23,60,536.99,3,3,2,8,1
16805.0,174,98,460.59,1,3,2,6,2
16806.0,103,103,801.49,2,4,3,9,4
16807.0,143,67,1121.59,2,3,3,8,2
16808.0,99,23,288.42,2,2,1,5,4
16809.0,23,150,912.74,3,4,3,10,1
16810.0,192,16,275.64,1,1,1,3,2
16811.0,5,28,547.07,4,2,2,8,1
16812.0,361,15,479.35,1,1,2,4,3
16813.0,8,449,1692.98,4,4,4,12,1
16814.0,14,325,6500.6,4,4,4,12,1
16816.0,103,28,417.06,2,2,2,6,4
16817.0,3,95,1446.95,4,3,3,10,1
16818.0,11,191,3317.97,4,4,4,12,1
16820.0,96,26,497.61,2,2,2,6,4
16823.0,227,38,358.38,1,2,2,5,2
16824.0,16,26,460.64,4,2,2,8,1
16825.0,39,28,775.1800000000001,3,2,3,8,1
16826.0,51,22,341.7,2,2,2,6,4
16828.0,93,8,128.5,2,1,1,4,4
16829.0,157,11,197.22,1,1,1,3,2
16830.0,39,23,325.91,3,2,2,7,1
16832.0,184,12,199.15,1,1,1,3,2
16833.0,1,47,1106.53,4,3,3,10,1
16834.0,228,24,413.46,1,2,2,5,2
16835.0,128,10,180.85,2,1,1,4,4
16836.0,40,11,251.87,3,1,1,5,1
16837.0,31,166,3167.73,3,4,4,11,1
16838.0,197,26,582.9,1,2,2,5,2
16839.0,9,298,15357.78,4,4,4,12,1
16841.0,37,117,1774.62,3,4,4,11,1
16842.0,64,64,1260.44,2,3,3,8,4
16843.0,43,379,10183.82,3,4,4,11,1
16846.0,50,11,214.32,3,1,1,5,4
16847.0,43,12,193.44,3,1,1,5,1
16848.0,53,14,281.42,2,1,1,4,4
16849.0,187,8,124.57,1,1,1,3,2
16850.0,334,19,332.41,1,2,2,5,3
16851.0,4,20,342.45,4,2,2,8,1
16852.0,10,9,144.91000000000003,4,1,1,6,1
16855.0,24,19,328.4,3,2,2,7,1
16856.0,15,2,35.400000000000006,4,1,1,6,1
16858.0,366,13,345.89000000000004,1,1,2,4,3
16859.0,106,72,473.14,2,3,2,7,4
16861.0,60,8,151.65,2,1,1,4,4
16863.0,29,28,481.35,3,2,2,7,1
16866.0,141,11,207.73999999999998,2,1,1,4,2
16869.0,23,129,805.62,3,4,3,10,1
16871.0,22,139,2761.4900000000002,3,4,4,11,1
16872.0,77,7,680.02,2,1,3,6,4
16873.0,5,289,7066.31,4,4,4,12,1
16875.0,64,123,2023.47,2,4,4,10,4
16877.0,12,159,853.72,4,4,3,11,1
16878.0,25,6,0.0,3,1,1,5,1
16880.0,31,178,1519.08,3,4,3,10,1
16881.0,67,1,432.0,2,1,2,5,4
16882.0,67,39,705.12,2,2,3,7,4
16883.0,187,38,276.73,1,2,1,4,2
16884.0,38,26,429.84000000000003,3,2,2,7,1
16885.0,15,101,471.51,4,3,2,9,1
16887.0,35,37,194.88,3,2,1,6,1
16889.0,195,135,1578.67,1,4,3,8,2
16891.0,2,203,809.7,4,4,3,11,1
16892.0,1,101,496.84000000000003,4,3,2,9,1
16893.0,367,45,145.93,1,3,1,5,3
16895.0,65,69,219.14,2,3,1,6,4
16897.0,299,44,213.03,1,3,1,5,3
16898.0,26,163,444.46,3,4,2,9,1
16899.0,8,125,1281.56,4,4,3,11,1
16900.0,12,82,187.6900000000001,4,3,1,8,1
16902.0,116,44,1706.88,2,3,4,9,4
16903.0,29,60,373.24,3,3,2,8,1
16904.0,4,710,3754.27,4,4,4,12,1
16905.0,5,209,3085.48,4,4,4,12,1
16906.0,82,93,579.77,2,3,2,7,4
16907.0,29,151,981.65,3,4,3,10,1
16909.0,64,19,364.14,2,2,2,6,4
16910.0,4,547,1510.06,4,4,3,11,1
16912.0,23,105,2528.67,3,4,4,11,1
16913.0,290,8,113.44,1,1,1,3,3
16914.0,36,38,208.46,3,2,1,6,1
16915.0,9,57,621.6800000000001,4,3,2,9,1
16916.0,24,143,576.26,3,4,2,9,1
16917.0,277,9,391.52,1,1,2,4,3
16918.0,50,130,1043.34,3,4,3,10,4
16919.0,156,327,2596.45,1,4,4,9,2
16921.0,61,60,169.79,2,3,1,6,4
16923.0,12,696,6666.83,4,4,4,12,1
16924.0,21,89,739.5,3,3,3,9,1
16926.0,371,14,230.25,1,1,1,3,3
16927.0,116,6,543.05,2,1,2,5,4
16928.0,80,213,2781.5,2,4,4,10,4
16929.0,4,77,1295.39,4,3,3,10,1
16930.0,26,54,380.55,3,3,2,8,1
16931.0,5,898,4604.22,4,4,4,12,1
16932.0,53,53,161.94,2,3,1,6,4
16933.0,1,49,530.08,4,3,2,9,1
16934.0,55,62,950.9300000000001,2,3,3,8,4
16936.0,26,57,262.68,3,3,1,7,1
16938.0,9,242,1903.13,4,4,4,12,1
16940.0,52,305,3049.88,2,4,4,10,4
16942.0,13,283,1894.11,4,4,4,12,1
16943.0,212,33,816.73,1,2,3,6,2
16945.0,22,249,4345.5,3,4,4,11,1
16947.0,236,21,406.48,1,2,2,5,2
16948.0,139,19,435.02,2,2,2,6,2
16949.0,4,61,1161.27,4,3,3,10,1
16950.0,57,42,1178.56,2,2,3,7,4
16951.0,123,87,1262.75,2,3,3,8,4
16952.0,109,16,167.61,2,1,1,4,4
16953.0,30,1,20.8,3,1,1,5,1
16954.0,1,54,2085.08,4,3,4,11,1
16955.0,185,26,493.67,1,2,2,5,2
16956.0,9,18,292.34,4,2,1,7,1
16957.0,239,16,416.64,1,1,2,4,2
16959.0,87,7,117.35000000000001,2,1,1,4,4
16960.0,39,101,507.05,3,3,2,8,1
16961.0,116,14,234.17,2,1,1,4,4
16963.0,187,7,110.55000000000001,1,1,1,3,2
16965.0,227,26,201.19,1,2,1,4,2
16966.0,8,31,2148.47,4,2,4,10,1
16967.0,189,21,319.02,1,2,2,5,2
16968.0,4,31,439.43,4,2,2,8,1
16969.0,39,42,650.41,3,2,3,8,1
16971.0,3,42,232.20999999999998,4,2,1,7,1
16976.0,267,2,251.51999999999998,1,1,1,3,3
16978.0,78,39,344.33,2,2,2,6,4
16979.0,4,91,1809.05,4,3,4,11,1
16980.0,255,87,1078.96,1,3,3,7,3
16982.0,61,22,384.06,2,2,2,6,4
16983.0,13,149,1920.2,4,4,4,12,1
16984.0,78,418,4392.42,2,4,4,10,4
16985.0,17,121,5461.62,4,4,4,12,1
16986.0,30,3,1873.2,3,1,4,8,1
16987.0,3,129,1625.05,4,4,4,12,1
16988.0,5,7,126.12,4,1,1,6,1
16989.0,7,12,1133.25,4,1,3,8,1
16990.0,219,1,179.0,1,1,1,3,2
16992.0,11,95,1601.8600000000001,4,3,3,10,1
16995.0,372,1,-1.25,1,1,1,3,3
16996.0,30,41,1427.46,3,2,3,8,1
16997.0,288,12,702.0,1,1,3,5,3
16998.0,150,6,287.02000000000004,1,1,1,3,2
16999.0,23,23,484.82,3,2,2,7,1
17001.0,1,169,3989.57,4,4,4,12,1
17002.0,73,50,1487.78,2,3,3,8,4
17004.0,46,44,1412.94,3,3,3,9,1
17006.0,5,44,781.78,4,3,3,10,1
17007.0,51,53,877.4300000000001,2,3,3,8,4
17010.0,17,12,185.46,4,1,1,6,1
17011.0,30,15,270.9,3,1,1,5,1
17014.0,8,75,565.58,4,3,2,9,1
17015.0,29,217,1842.56,3,4,4,11,1
17017.0,3,268,8574.11,4,4,4,12,1
17018.0,41,16,920.1,3,1,3,7,1
17019.0,11,234,1272.61,4,4,3,11,1
17022.0,31,7,71.0,3,1,1,5,1
17024.0,45,3,95.85,3,1,1,5,1
17025.0,61,9,357.77,2,1,2,5,4
17026.0,185,4,154.82999999999998,1,1,1,3,2
17027.0,79,155,848.59,2,4,3,9,4
17029.0,111,2,716.0,2,1,3,6,4
17030.0,64,11,146.87,2,1,1,4,4
17031.0,12,22,380.35,4,2,2,8,1
17033.0,86,28,1030.14,2,2,3,7,4
17034.0,16,32,734.5699999999999,4,2,3,9,1
17035.0,246,32,388.33,1,2,2,5,3
17037.0,78,77,1253.22,2,3,3,8,4
17038.0,30,22,112.4,3,2,1,6,1
17040.0,138,15,449.73,2,1,2,5,2
17041.0,27,71,1065.77,3,3,3,9,1
17042.0,3,98,1044.3799999999999,4,3,3,10,1
17043.0,32,102,1735.18,3,3,4,10,1
17044.0,9,10,897.4300000000001,4,1,3,8,1
17045.0,113,22,339.44,2,2,2,6,4
17046.0,157,22,642.02,1,2,2,5,2
17047.0,85,65,1100.9,2,3,3,8,4
17048.0,115,48,864.32,2,3,3,8,4
17049.0,3,322,5594.78,4,4,4,12,1
17050.0,96,316,3228.84,2,4,4,10,4
17051.0,194,43,247.14000000000001,1,3,1,5,2
17052.0,28,92,413.75,3,3,2,8,1
17053.0,129,14,496.38,2,1,2,5,4
17054.0,28,84,1353.83,3,3,3,9,1
17058.0,82,62,1179.89,2,3,3,8,4
17059.0,30,516,3095.04,3,4,4,11,1
17060.0,266,5,234.24,1,1,1,3,3
17061.0,74,101,5116.13,2,3,4,9,4
17062.0,314,71,534.47,1,3,2,6,3
17063.0,9,82,1421.59,4,3,3,10,1
17064.0,59,62,859.35,2,3,3,8,4
17065.0,143,1,-112.35,2,1,1,4,2
17068.0,12,297,4531.34,4,4,4,12,1
17069.0,28,154,2655.2200000000003,3,4,4,11,1
17070.0,114,64,312.14,2,3,2,7,4
17071.0,9,148,2385.48,4,4,4,12,1
17073.0,18,174,1446.09,3,4,3,10,1
17075.0,18,80,813.77,3,3,3,9,1
17076.0,36,25,841.0799999999999,3,2,3,8,1
17078.0,36,28,378.2,3,2,2,7,1
17079.0,78,2,118.80000000000001,2,1,1,4,4
17080.0,22,9,285.5,3,1,1,5,1
17081.0,25,64,290.16,3,3,1,7,1
17082.0,33,81,2003.85,3,3,4,10,1
17083.0,109,52,1405.78,2,3,3,8,4
17084.0,35,162,2949.75,3,4,4,11,1
17085.0,123,189,1555.05,2,4,3,9,4
17086.0,7,96,2050.08,4,3,4,11,1
17088.0,28,115,1991.01,3,4,4,11,1
17090.0,4,64,2041.8500000000001,4,3,4,11,1
17091.0,3,198,3802.81,4,4,4,12,1
17092.0,50,125,1777.78,3,4,4,11,4
17094.0,318,15,270.20000000000005,1,1,1,3,3
17095.0,22,77,1088.2,3,3,3,9,1
